UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
417798,1,29,3,4,R,34,R,5,R,29,R,0,R,0,R,0,R,4,R,0,R,4,R,14,R,2,R,12,R,4,R,1,R,3,R,0,R,0,R,0,R,11,R,2,R,9,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
417804,1,29,3,4,R,70,R,8,R,62,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,70,R,8,R,62,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
417831,1,29,3,4,R,137,R,103,R,34,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,48,R,31,R,17,R,40,R,30,R,10,Z,0,Z,0,Z,0,R,46,R,40,R,6,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
417840,1,29,3,4,R,280,R,29,R,251,R,2,R,0,R,2,R,3,R,0,R,3,R,179,R,22,R,157,R,14,R,2,R,12,R,0,R,0,R,0,R,25,R,3,R,22,R,14,R,0,R,14,R,43,R,2,R,41,R,0,R,0,R,0
417868,1,29,3,4,R,22,R,4,R,18,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,19,R,3,R,16,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
417886,1,29,3,4,R,84,R,7,R,77,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,1,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,73,R,5,R,68,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
417901,1,29,3,4,R,24,R,7,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,23,R,7,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
417910,1,29,3,4,R,158,R,30,R,128,R,0,R,0,R,0,R,7,R,2,R,5,R,101,R,13,R,88,R,18,R,8,R,10,R,0,R,0,R,0,R,32,R,7,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
417947,1,29,3,4,R,26,R,2,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,2,R,15,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
417983,1,29,3,4,R,70,R,4,R,66,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,69,R,4,R,65,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
417992,1,29,3,4,R,54,R,11,R,43,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,7,R,3,R,4,R,10,R,2,R,8,R,1,R,1,Z,0,R,31,R,4,R,27,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418001,1,29,3,4,R,283,R,16,R,267,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,102,R,6,R,96,R,9,R,1,R,8,Z,0,Z,0,Z,0,R,148,R,5,R,143,R,21,R,4,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418010,1,29,3,4,R,61,R,4,R,57,R,0,R,0,R,0,R,3,R,0,R,3,R,3,R,0,R,3,R,2,R,0,R,2,R,0,R,0,R,0,R,53,R,4,R,49,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418029,1,29,3,4,R,46,R,4,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,44,R,3,R,41,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418038,1,29,3,4,R,136,R,15,R,121,R,0,R,0,R,0,R,2,R,1,R,1,R,31,R,2,R,29,R,7,R,2,R,5,R,0,R,0,R,0,R,87,R,8,R,79,R,1,R,0,R,1,R,6,R,1,R,5,R,2,R,1,R,1
418056,1,29,3,4,R,127,R,17,R,110,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,28,R,1,R,27,R,12,Z,0,R,12,Z,0,Z,0,Z,0,R,84,R,15,R,69,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418065,1,29,3,4,R,339,R,40,R,299,R,1,R,1,Z,0,R,9,R,2,R,7,R,58,R,7,R,51,R,49,R,12,R,37,Z,0,Z,0,Z,0,R,163,R,11,R,152,R,39,R,3,R,36,R,20,R,4,R,16,Z,0,Z,0,Z,0
418083,1,29,3,4,R,126,R,27,R,99,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,74,R,17,R,57,R,18,R,1,R,17,Z,0,Z,0,Z,0,R,28,R,8,R,20,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0
418126,1,29,3,4,R,782,R,231,R,551,R,2,R,0,R,2,R,89,R,34,R,55,R,143,R,45,R,98,R,147,R,42,R,105,R,0,R,0,R,0,R,347,R,90,R,257,R,0,R,0,R,0,R,35,R,12,R,23,R,19,R,8,R,11
418171,1,29,3,4,R,37,R,37,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,R,16,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,13,R,13,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,0,Z,0,R,0
418199,1,29,3,4,R,55,R,54,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,19,R,18,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,29,R,29,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418205,1,29,3,4,R,348,R,199,R,149,R,5,R,5,Z,0,R,2,R,1,R,1,R,12,R,8,R,4,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,300,R,170,R,130,R,16,R,8,R,8,R,7,R,4,R,3,Z,0,Z,0,Z,0
418223,1,29,3,4,R,67,R,3,R,64,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,45,R,2,R,43,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,21,R,1,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418250,1,29,3,4,R,261,R,156,R,105,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,253,R,151,R,102,Z,0,Z,0,Z,0,R,5,R,4,R,1,Z,0,Z,0,Z,0
418269,1,29,3,4,R,19,R,13,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,9,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,4,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418278,1,29,3,4,R,62,R,26,R,36,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,61,R,25,R,36,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418287,1,29,3,4,R,539,R,283,R,256,R,105,R,47,R,58,R,5,R,4,R,1,R,35,R,13,R,22,R,18,R,11,R,7,R,0,R,0,R,0,R,376,R,208,R,168,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418296,1,29,3,4,R,759,R,427,R,332,R,287,R,177,R,110,R,6,R,1,R,5,R,66,R,29,R,37,R,48,R,20,R,28,R,5,R,1,R,4,R,330,R,186,R,144,R,9,R,6,R,3,R,6,R,5,R,1,R,2,R,2,R,0
418302,1,29,3,4,R,459,R,205,R,254,R,42,R,19,R,23,R,2,R,1,R,1,R,13,R,8,R,5,R,56,R,25,R,31,R,3,R,2,R,1,R,277,R,115,R,162,R,65,R,34,R,31,R,1,R,1,R,0,R,0,R,0,R,0
418320,1,29,3,4,R,762,R,431,R,331,R,105,R,59,R,46,R,3,R,0,R,3,R,7,R,5,R,2,R,62,R,38,R,24,R,0,R,0,R,0,R,584,R,329,R,255,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
418339,1,29,3,4,R,384,R,209,R,175,R,78,R,43,R,35,R,3,R,0,R,3,R,1,R,0,R,1,R,5,R,2,R,3,R,0,R,0,R,0,R,251,R,134,R,117,R,43,R,30,R,13,R,3,R,0,R,3,R,0,R,0,R,0
418348,1,29,3,4,R,500,R,343,R,157,R,37,R,26,R,11,R,2,R,2,Z,0,R,14,R,10,R,4,R,14,R,9,R,5,Z,0,Z,0,Z,0,R,388,R,268,R,120,R,45,R,28,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418357,1,29,3,4,R,198,R,86,R,112,R,73,R,25,R,48,R,1,Z,0,R,1,R,8,R,1,R,7,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,111,R,58,R,53,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418384,1,29,3,4,R,48,R,3,R,45,R,1,R,0,R,1,R,0,R,0,R,0,R,45,R,2,R,43,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418409,1,29,3,4,R,174,R,73,R,101,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,15,R,3,R,12,R,7,R,3,R,4,Z,0,Z,0,Z,0,R,143,R,60,R,83,R,2,R,1,R,1,R,5,R,4,R,1,R,0,Z,0,R,0
418427,1,29,3,4,R,156,R,15,R,141,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,42,R,7,R,35,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,105,R,8,R,97,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0
418445,1,29,3,4,R,34,R,0,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,34,R,0,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418454,1,29,3,4,R,228,R,108,R,120,R,1,R,1,Z,0,R,4,R,2,R,2,R,14,R,3,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,208,R,102,R,106,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418481,1,29,3,4,R,53,R,7,R,46,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,52,R,6,R,46,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418506,1,29,3,4,R,36,R,1,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,33,R,1,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418515,1,29,3,4,R,79,R,8,R,71,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,76,R,7,R,69,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418524,1,29,3,4,R,65,R,9,R,56,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,65,R,9,R,56,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418533,1,29,3,4,R,407,R,99,R,308,R,1,R,1,R,0,R,13,R,4,R,9,R,59,R,17,R,42,R,61,R,12,R,49,R,0,R,0,R,0,R,253,R,61,R,192,R,19,R,4,R,15,R,1,R,0,R,1,R,0,R,0,R,0
418542,1,29,3,4,R,159,R,22,R,137,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,3,R,12,R,13,Z,0,R,13,Z,0,Z,0,Z,0,R,131,R,19,R,112,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418560,1,29,3,4,R,105,R,23,R,82,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,3,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,94,R,20,R,74,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418588,1,29,3,4,R,39,R,2,R,37,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,36,R,2,R,34,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
418603,1,29,3,4,R,35,R,1,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,35,R,1,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418612,1,29,3,4,R,26,R,4,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,17,R,2,R,15,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418658,1,29,3,4,R,364,R,342,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,160,R,149,R,11,R,2,R,2,Z,0,R,1,R,1,Z,0,R,200,R,189,R,11,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418700,1,29,3,4,R,275,R,129,R,146,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,275,R,129,R,146,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418755,1,29,3,4,R,118,R,36,R,82,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,118,R,36,R,82,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
418764,1,29,3,4,R,94,R,18,R,76,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,94,R,18,R,76,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418773,1,29,3,4,R,1550,R,618,R,932,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1550,R,618,R,932,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418782,1,29,3,4,R,211,R,210,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,211,R,210,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418870,1,29,3,4,R,247,R,69,R,178,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,11,R,9,R,2,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,228,R,58,R,170,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418889,1,29,3,4,R,134,R,128,R,6,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,19,R,19,Z,0,R,10,R,10,Z,0,R,1,R,1,Z,0,R,96,R,91,R,5,R,7,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418913,1,29,3,4,R,11,R,3,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,3,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
418968,1,29,3,4,R,69,R,4,R,65,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,1,R,17,R,44,R,2,R,42,R,0,R,0,R,0,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419031,1,29,3,4,R,22,R,2,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,R,2,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
419095,1,29,3,4,R,49,R,1,R,48,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,45,R,1,R,44,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
419147,1,29,3,4,R,36,R,0,R,36,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,0,R,13,R,3,R,0,R,3,R,0,R,0,R,0,R,17,R,0,R,17,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
419156,1,29,3,4,R,41,R,3,R,38,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,R,27,R,2,R,25,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
419183,1,29,3,4,R,412,R,80,R,332,R,1,Z,0,R,1,R,6,R,4,R,2,R,4,R,1,R,3,R,188,R,23,R,165,Z,0,Z,0,Z,0,R,197,R,46,R,151,R,2,Z,0,R,2,R,14,R,6,R,8,Z,0,Z,0,Z,0
419217,1,29,3,4,R,138,R,28,R,110,R,0,R,0,R,0,R,0,R,0,R,0,R,15,R,4,R,11,R,105,R,21,R,84,R,5,R,2,R,3,R,13,R,1,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419226,1,29,3,4,R,427,R,196,R,231,R,1,R,1,R,0,R,6,R,2,R,4,R,75,R,31,R,44,R,78,R,39,R,39,R,0,R,0,R,0,R,264,R,122,R,142,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0
419235,1,29,3,4,R,207,R,55,R,152,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,134,R,50,R,84,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,63,R,4,R,59,R,1,Z,0,R,1,R,5,R,1,R,4,Z,0,Z,0,Z,0
419244,1,29,3,4,R,193,R,181,R,12,R,0,R,0,R,0,R,2,R,2,R,0,R,70,R,65,R,5,R,6,R,6,R,0,R,0,R,0,R,0,R,96,R,92,R,4,R,1,R,1,R,0,R,18,R,15,R,3,R,0,R,0,R,0
419253,1,29,3,4,R,170,R,132,R,38,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,32,R,19,R,13,R,24,R,16,R,8,Z,0,Z,0,Z,0,R,109,R,93,R,16,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0
419262,1,29,3,4,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
419271,1,29,3,4,R,12,R,0,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,0,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419280,1,29,3,4,R,51,R,4,R,47,R,2,R,0,R,2,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,46,R,2,R,44,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419314,1,29,3,4,R,24,R,2,R,22,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,23,R,1,R,22,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419332,1,29,3,4,R,28,R,25,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25,R,22,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419341,1,29,3,4,R,65,R,34,R,31,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,32,R,17,R,15,R,11,R,4,R,7,Z,0,Z,0,Z,0,R,20,R,12,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
419411,1,29,3,4,R,219,R,57,R,162,R,1,Z,0,R,1,R,8,R,5,R,3,R,11,R,4,R,7,R,5,R,1,R,4,R,3,R,3,Z,0,R,124,R,41,R,83,R,15,R,3,R,12,R,52,R,0,R,52,Z,0,Z,0,Z,0
419420,1,29,3,4,R,126,R,67,R,59,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,121,R,66,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
419457,1,29,3,4,R,925,R,220,R,705,R,4,R,2,R,2,R,39,R,7,R,32,R,427,R,115,R,312,R,88,R,16,R,72,R,1,Z,0,R,1,R,327,R,69,R,258,R,1,R,1,Z,0,R,38,R,10,R,28,Z,0,Z,0,Z,0
419484,1,29,3,4,R,31,R,1,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,31,R,1,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
419509,1,29,3,4,R,3421,R,1258,R,2163,R,22,R,6,R,16,R,192,R,83,R,109,R,484,R,126,R,358,R,542,R,158,R,384,R,92,R,32,R,60,R,803,R,344,R,459,R,95,R,34,R,61,R,1118,R,444,R,674,R,73,R,31,R,42
419633,1,29,3,4,R,93,R,5,R,88,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,1,R,2,R,52,R,3,R,49,R,0,R,0,R,0,R,36,R,1,R,35,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
419660,1,29,3,4,R,777,R,145,R,632,R,0,R,0,R,0,R,2,R,1,R,1,R,163,R,13,R,150,R,595,R,130,R,465,R,0,R,0,R,0,R,11,R,1,R,10,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0
419703,1,29,3,4,R,579,R,561,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,579,R,561,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
419712,1,29,3,4,R,244,R,235,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,244,R,235,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
419721,1,29,3,4,R,217,R,207,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,217,R,207,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
420006,1,29,3,4,R,522,R,133,R,389,R,4,R,1,R,3,R,5,R,4,R,1,R,160,R,35,R,125,R,59,R,26,R,33,R,3,R,2,R,1,R,266,R,61,R,205,R,18,R,4,R,14,R,7,R,0,R,7,R,0,R,0,R,0
420024,1,29,3,4,R,166,R,33,R,133,R,1,R,0,R,1,R,2,R,1,R,1,R,103,R,18,R,85,R,6,R,2,R,4,R,0,R,0,R,0,R,43,R,9,R,34,R,9,R,3,R,6,R,2,R,0,R,2,R,0,R,0,R,0
420042,1,29,3,4,R,1454,R,828,R,626,R,8,R,4,R,4,R,187,R,96,R,91,R,123,R,95,R,28,R,119,R,68,R,51,R,214,R,91,R,123,R,183,R,129,R,54,R,110,R,50,R,60,R,502,R,292,R,210,R,8,R,3,R,5
420103,1,29,3,4,R,201,R,38,R,163,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,30,R,4,R,26,R,128,R,22,R,106,Z,0,Z,0,Z,0,R,23,R,6,R,17,R,4,R,1,R,3,R,12,R,4,R,8,R,3,R,1,R,2
420130,1,29,3,4,R,179,R,22,R,157,R,0,R,0,R,0,R,2,R,1,R,1,R,95,R,10,R,85,R,27,R,2,R,25,R,0,R,0,R,0,R,50,R,6,R,44,R,4,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0
420194,1,29,3,4,R,115,R,7,R,108,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,61,R,2,R,59,R,10,Z,0,R,10,R,1,Z,0,R,1,R,37,R,4,R,33,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0
420200,1,29,3,4,R,92,R,4,R,88,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,79,R,4,R,75,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
420246,1,29,3,4,R,427,R,115,R,312,R,2,R,0,R,2,R,28,R,9,R,19,R,48,R,11,R,37,R,48,R,12,R,36,R,5,R,0,R,5,R,234,R,69,R,165,R,23,R,5,R,18,R,5,R,2,R,3,R,34,R,7,R,27
420255,1,29,3,4,R,61,R,61,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,61,R,61,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
420307,1,29,3,4,R,3877,R,729,R,3148,Z,0,Z,0,Z,0,R,6,R,2,R,4,R,936,R,187,R,749,R,16,R,7,R,9,Z,0,Z,0,Z,0,R,431,R,103,R,328,R,54,R,12,R,42,R,2421,R,417,R,2004,R,13,R,1,R,12
420316,1,29,3,4,R,567,R,136,R,431,R,3,R,2,R,1,R,2,Z,0,R,2,R,253,R,55,R,198,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,240,R,60,R,180,R,28,R,4,R,24,R,28,R,10,R,18,Z,0,Z,0,Z,0
